order_id,customer_id,customer_name,email,order_date,ship_date,product_id,product_name,category,region,city,quantity,unit_price,discount,revenue,payment_method,customer_segment,rating
ORD001958,CUST00520,Megan Rodriguez,derek83@example.com,2023-06-15,2023-06-22,PROD557,Seamless context-sensitive Graphic Interface,Clothing,West,San Francisco,1.0,344.77,0.0,344.77,PAYPAL,VIP,4.0
ORD001959,CUST00960,Mary Quinn,joshua90@example.com,2024-08-07,2024-08-10,PROD937,Open-source needs-based methodology,Home & Garden,North,Detroit,3.0,37.99,0.0,113.97,,VIP,5.0
ORD001960,CUST00814,James Cobb,lewismichelle@example.org,2023-06-02,2023-06-03,PROD145,Progressive coherent data-warehouse,Books,South,Atlanta,2.0,85.16,0.0,170.32,,Returning,
ORD001961,CUST00379,Robert Cooper,gibbsrobert@example.com,2023-12-24,2024-01-04,PROD909,Persevering transitional definition,Electronics,West,Portland,6.0,402.07,0.0,2412.42,PAYPAL,New,1.0
ORD001962,CUST00711,Lisa Cruz,brianakaiser@example.org,2023-08-30,2023-09-06,PROD988,Fully-configurable radical Graphical User Interface,Sports,East,Philadelphia,6.0,70.14,0.0,420.84,PAYPAL,New,5.0
ORD001963,CUST01048,Judith Ross,danielramos@example.net,2024-11-10,2024-11-11,PROD581,Triple-buffered intangible Graphical User Interface,Electronics,South,Miami,-4.0,289.39,0.15,-983.93,credit card,Returning,1.0
ORD001964,CUST00425,Anthony Brown,ryanscott@example.com,2023-05-29,2023-06-05,PROD870,Triple-buffered cohesive firmware,Electronics,Central,Dallas,3.0,440.39,0.0,1321.17,Credit Card,New,
ORD001965,CUST00248,Austin Ball,qgarza@example.com,2023-04-26,2023-05-03,PROD641,Multi-lateral disintermediate standardization,Clothing,North,Chicago,3.0,548.4,0.0,1645.2,Debit Card,New,5.0
ORD001966,CUST00028,Debra Nelson,jthompson@example.org,2023-10-28,2023-11-07,PROD206,User-friendly bifurcated methodology,Electronics,South,Houston,7.0,205.7,0.1,1295.91,PAYPAL,New,1.0
ORD001967,CUST00018,Anthony Smith,jeffrey73@example.org,2023-01-24,2023-02-02,PROD117,Synergized secondary application,Sports,North,Minneapolis,3.0,553.55,0.2,1328.52,,New,
ORD001968,CUST01166,Kevin Reynolds,christopher08@example.com,2024-01-25,2024-01-27,PROD199,Persistent eco-centric info-mediaries,Books,East,Philadelphia,1.0,484.19,0.0,484.19,Apple Pay,New,3.0
ORD001969,CUST00267,Gary Fritz,aguilarerik@example.com,2024-01-03,2024-01-12,PROD126,Open-source methodical interface,Clothing,South,New Orleans,6.0,235.48,0.2,1130.3,Apple Pay,VIP,4.0
ORD001970,CUST00126,Cheryl Martin,patrickwilliams@example.org,2024-09-20,2024-09-23,PROD522,Devolved empowering monitoring,Home & Garden,North,Minneapolis,8.0,170.37,0.0,1362.96,Debit Card,VIP,5.0
ORD001971,CUST00016,Susan Lewis,simpsoncody@example.com,2023-11-24,2023-11-29,PROD730,Robust asynchronous core,CLOTHING,North,Minneapolis,3.0,497.52,0.15,1268.68,Apple Pay,VIP,5.0
ORD001972,CUST00713,Sarah Mcgee,laurathompson@example.org,2024-03-09,2024-03-14,PROD208,Persevering incremental alliance,Sports,West,Seattle,6.0,268.47,0.15,1369.2,PAYPAL,New,4.0
ORD001973,CUST00252,Michael Lewis,,2023-02-15,2023-02-24,PROD202,Secured hybrid data-warehouse,Electronics,North,Chicago,2.0,479.37,0.1,862.87,PayPal,Returning,1.0
ORD001974,CUST00751,Joe Morales,pward@example.net,2024-03-09,,PROD821,Reduced multimedia initiative,Electronics,West,San Francisco,1.0,312.53,0.2,250.02,Credit Card,New,1.0
ORD001975,CUST00590,Douglas Brown,catherinemoreno@example.org,2023-04-15,2023-04-19,PROD279,Reverse-engineered asynchronous methodology,Electronics,West,Portland,4.0,202.62,0.0,810.48,Debit Card,New,5.0
ORD001976,CUST00880,Rebecca Gomez,hsmith@example.net,2023-12-24,2024-01-02,PROD787,Balanced modular alliance,electronics,West,San Francisco,6.0,270.86,0.15,1381.39,PAYPAL,New,4.0
ORD001977,CUST00724,Alan Williams,shannon90@example.net,2023-09-18,2023-09-25,PROD132,Re-engineered cohesive core,electronics,South,New Orleans,7.0,494.8,0.0,3463.6,PayPal,Returning,4.0
ORD001978,CUST00916,Jerome Stewart,david48@example.org,2023-12-05,2023-12-16,PROD770,Exclusive eco-centric framework,Sports,North,Minneapolis,2.0,478.09,0.0,956.18,Debit Card,Returning,5.0
ORD001979,CUST00087,Taylor Hernandez,aguirrecharles@example.com,2024-08-10,,PROD712,Realigned intangible adapter,Clothing,North,Minneapolis,2.0,193.42,0.0,386.84,Apple Pay,Returning,5.0
ORD001980,CUST00850,Julian Weeks,rickywalker@example.org,2024-10-25,2024-10-27,PROD201,Implemented holistic task-force,Electronics,West,San Francisco,8.0,412.67,0.2,2641.09,Apple Pay,New,1.0
ORD001981,CUST00375,Ashley Berry,qgibbs@example.org,2024-08-07,2024-08-12,PROD682,Reduced bottom-line portal,Clothing,West,Portland,3.0,458.51,0.05,1306.75,,Returning,1.0
ORD001982,CUST00105,Andrew Mcmillan,april75@example.org,2023-06-19,2023-06-26,PROD156,Pre-emptive didactic algorithm,Books,North,Minneapolis,3.0,20.65,0.05,58.85,credit card,Returning,1.0
ORD001983,CUST00172,Grace Mercer,judy11@example.com,2024-07-12,2024-07-14,PROD396,Object-based 4thgeneration moderator,Clothing,East,New York,8.0,541.0,0.0,4328.0,,New,
ORD001984,CUST00730,Samantha Montgomery,vjohnson@example.net,2023-09-24,2023-09-29,PROD482,Profit-focused hybrid portal,Home & Garden,North,Milwaukee,3.0,455.91,0.05,1299.34,Credit Card,Returning,1.0
ORD001985,CUST00369,Kathy Davis,laurajohnson@example.net,2024-07-07,2024-07-08,PROD763,Proactive mobile encryption,Home & Garden,North,Minneapolis,6.0,286.6,0.0,1719.6,Debit Card,Returning,4.0
ORD001986,CUST00804,Dale Lewis,elliottantonio@example.net,2023-06-19,2023-06-29,PROD373,Universal bi-directional open architecture,Sports,Central,Kansas City,3.0,280.7,0.2,673.68,PayPal,New,1.0
ORD001987,CUST00509,Paul Scott,charles33@example.org,2024-08-17,2024-08-24,PROD441,Polarized bandwidth-monitored installation,Electronics,East,New York,7.0,31.19,0.1,196.5,PayPal,New,4.0
ORD001988,CUST00771,Miguel Porter,nharper@example.org,2023-07-06,2023-07-11,PROD563,Right-sized 6thgeneration software,Sports,Central,Nashville,7.0,422.7,0.0,2958.9,Debit Card,New,1.0
ORD001989,CUST00833,Jeremy Holmes,morrisonsuzanne@example.org,2023-04-15,,PROD897,Versatile bottom-line flexibility,Electronics,South,Miami,6.0,350.1,0.0,2100.6,,Returning,
ORD001990,CUST00983,Lauren House,gblack@example.org,2024-09-20,2024-09-21,PROD122,Re-engineered multi-state leverage,electronics,Central,Denver,3.0,591.08,0.05,1684.58,Credit Card,New,1.0
ORD001991,CUST00419,Nichole Smith,anthony61@example.net,2024-08-23,2024-09-04,PROD449,Right-sized hybrid portal,Clothing,South,Houston,3.0,599.15,0.2,1437.96,Debit Card,New,3.0
ORD001992,CUST00571,Jennifer Roberts,ramirezcasey@example.org,2024-02-15,2024-02-21,PROD765,Down-sized needs-based task-force,Books,East,New York,1.0,546.46,0.0,546.46,Debit Card,Returning,3.0
ORD001993,CUST00134,Jacob Pratt,ygross@example.net,2024-02-16,2024-02-18,PROD745,Up-sized secondary contingency,Home & Garden,North,Milwaukee,8.0,538.46,0.15,3661.53,,VIP,
ORD001994,CUST00848,Nicholas Blankenship,bshaw@example.org,2024-04-17,2024-04-26,PROD503,Robust user-facing alliance,Electronics,North,Milwaukee,5.0,52.37,0.0,261.85,PayPal,Returning,5.0
ORD001995,CUST00781,Brian Booker,ohart@example.org,2024-12-16,2024-12-26,PROD421,Down-sized methodical customer loyalty,Clothing,Central,Denver,8.0,190.41,0.1,1370.95,Credit Card,New,5.0
ORD001996,CUST00092,Christian Harrison,nsantiago@example.net,2023-03-01,2023-03-12,PROD952,Cloned mobile groupware,Books,South,Atlanta,6.0,151.61,0.05,864.18,PAYPAL,Returning,
ORD001997,CUST00533,Terri Donaldson,franciscodecker@example.net,2024-03-07,2024-03-13,PROD771,Re-contextualized object-oriented adapter,Clothing,West,San Francisco,-3.0,64.5,0.1,-174.15,PayPal,Returning,3.0
ORD001998,CUST00562,Michelle Perez,harrisarthur@example.com,2023-07-03,2023-07-04,PROD151,Streamlined asymmetric utilization,Clothing,Central,Kansas City,7.0,599.19,0.15,3565.18,Apple Pay,New,1.0
ORD001999,CUST01170,Christian Gonzalez DDS,xavier43@example.com,2024-03-09,2024-03-15,PROD618,Fundamental tangible attitude,Home & Garden,East,Philadelphia,8.0,207.25,0.0,1658.0,Credit Card,Returning,2.0
ORD002000,CUST00593,Jeffrey Jordan,ianking@example.com,2024-02-19,2024-02-26,PROD154,Persistent bi-directional protocol,Books,East,Philadelphia,,463.4,0.0,1390.2,credit card,Returning,
ORD002001,CUST00971,William Lewis,andrea84@example.org,2023-06-29,2023-07-02,PROD180,Optional user-facing Internet solution,Clothing,South,Houston,8.0,259.77,0.05,1974.25,credit card,VIP,1.0
ORD002002,CUST00031,Julie Cochran,ashleysawyer@example.net,2024-06-30,2024-07-09,PROD672,Horizontal fresh-thinking core,Sports,East,Philadelphia,1.0,8.64,0.1,7.78,PAYPAL,New,5.0
ORD002003,CUST00837,Tanya Smith,blairjillian@example.com,2024-03-30,2024-03-31,PROD213,Multi-channeled empowering artificial intelligence,CLOTHING,Central,Kansas City,5.0,270.44,0.15,1149.37,Credit Card,New,3.0
ORD002004,CUST00099,Jessica Yoder,melissa48@example.net,2023-12-17,2023-12-21,PROD626,User-centric composite archive,Home & Garden,South,New Orleans,7.0,520.51,0.1,3279.21,Debit Card,New,5.0
ORD002005,CUST00880,Jonathan Rivers,joseph55@example.net,2023-09-17,2023-09-23,PROD990,Front-line systemic orchestration,Books,South,Miami,5.0,33.05,0.15,140.46,Credit Card,New,2.0
ORD002006,CUST00174,David Brown,nrich@example.net,2023-10-20,2023-10-29,PROD760,Customer-focused multi-state service-desk,Sports,South,New Orleans,8.0,410.89,0.1,2958.41,credit card,New,2.0
ORD002007,CUST00725,Michele Salinas,michellegoodwin@example.com,2024-07-22,2024-07-31,PROD496,Reduced 5thgeneration Internet solution,Clothing,North,Detroit,3.0,492.69,0.05,1404.17,PAYPAL,New,3.0
ORD002008,CUST01031,Donald Cisneros,ujones@example.net,2024-01-31,2024-02-10,PROD412,Self-enabling multimedia standardization,home & garden,South,Houston,,198.37,0.1,714.13,PAYPAL,VIP,
ORD002009,CUST00871,Melanie Freeman,fhall@example.org,2024-02-10,2024-02-18,PROD367,Organic holistic moratorium,Home & Garden,North,Chicago,5.0,310.94,0.0,1554.7,Credit Card,Returning,2.0
ORD002010,CUST01132,Rhonda Moore,garciavictoria@example.net,2024-12-05,2024-12-07,PROD428,Function-based analyzing capability,Home & Garden,Central,Kansas City,4.0,272.95,0.2,873.44,,New,5.0
ORD002011,CUST01054,Madison Evans,bryan29@example.net,2024-07-05,2024-07-17,PROD422,Front-line reciprocal budgetary management,Clothing,West,Seattle,7.0,592.96,0.1,3735.65,credit card,New,4.0
ORD002012,CUST00184,Ricardo Torres,victoria83@example.net,2024-04-05,2024-04-16,PROD279,Balanced homogeneous function,Electronics,North,Minneapolis,7.0,143.37,0.2,802.87,Debit Card,Returning,
ORD002013,CUST01126,Eric Sutton,jonathanbryan@example.net,2023-06-16,2023-06-25,PROD276,Multi-layered 5thgeneration middleware,Clothing,South,New Orleans,2.0,94.81,0.0,189.62,,VIP,
ORD002014,CUST00360,Tiffany Patterson,stevencarey@example.org,2023-06-21,2023-06-24,PROD130,Networked methodical solution,Electronics,Central,Denver,2.0,15374.97,0.0,27.74,credit card,Returning,
ORD002015,CUST00764,Michael Martinez,zryan@example.com,2024-01-31,2024-02-02,PROD396,Reactive regional definition,Electronics,Central,Nashville,2.0,491.61,0.0,983.22,credit card,New,1.0
ORD002016,CUST00837,Kevin Harris,paulmcgee@example.com,2024-05-09,2024-05-14,PROD303,Advanced 3rdgeneration moderator,Home & Garden,Central,Dallas,3.0,121.02,0.0,363.06,Credit Card,Returning,
ORD002017,CUST00777,Emily Lin,martinsanders@example.org,2023-01-04,,PROD784,Multi-tiered 24/7 alliance,Books,West,San Francisco,5.0,566.36,0.15,2407.03,PayPal,New,1.0
ORD002018,CUST00916,Scott Meyers,yvasquez@example.net,2023-11-03,2023-11-05,PROD890,Organized dedicated superstructure,Sports,West,Seattle,4.0,592.14,0.0,2368.56,Credit Card,Returning,1.0
ORD002019,CUST01095,Rachel Diaz,zbaxter@example.com,2024-03-16,2024-03-23,PROD115,Synchronized 5thgeneration concept,Home & Garden,East,Boston,5.0,334.61,0.05,1589.4,,Returning,5.0
ORD002020,CUST00746,Diane Davis,,2024-04-28,2024-05-07,PROD683,Horizontal fault-tolerant capability,home & garden,Central,Dallas,8.0,470.05,0.0,3760.4,Apple Pay,New,5.0
ORD002021,CUST01070,Tonya Hill,josephhood@example.org,2023-01-23,2023-01-25,PROD666,Secured eco-centric core,Electronics,South,Atlanta,-6.0,275.46,0.15,-1404.85,PAYPAL,VIP,5.0
ORD002022,CUST00944,Allison Myers,pmelendez@example.net,2023-03-16,2023-03-24,PROD494,Object-based transitional model,Clothing,East,Boston,6.0,583.05,0.0,3498.3,PAYPAL,New,5.0
ORD002023,CUST00546,Christopher Clay,nicholas68@example.com,2023-10-15,2023-10-17,PROD560,Integrated human-resource methodology,Sports,Central,Denver,7.0,564.28,0.05,3752.46,credit card,VIP,3.0
ORD002024,CUST00996,Alisha Schroeder,nicholas84@example.com,16/05/2023,2023-05-18,PROD691,Public-key optimizing firmware,Books,East,Philadelphia,6.0,410.2,0.0,2461.2,PAYPAL,VIP,4.0
ORD002025,CUST00840,Brian Green,barbara07@example.org,2023-02-20,2023-02-22,PROD985,Programmable discrete secured line,Sports,North,Chicago,4.0,555.58,0.0,2222.32,Debit Card,Returning,5.0
ORD002026,CUST01059,Shane Fox,markcook@example.com,2023-10-14,2023-10-15,PROD529,Switchable bi-directional adapter,Electronics,Central,Kansas City,8.0,314.5,0.2,2012.8,,VIP,
ORD002027,CUST00121,Thomas Sims,kstewart@example.com,2024-05-08,2024-05-10,PROD926,Innovative responsive intranet,Electronics,East,New York,6.0,566.07,0.15,2886.96,PAYPAL,Returning,3.0
ORD002028,CUST00903,Laurie Sharp,mark71@example.net,2023-03-24,2023-04-05,PROD540,Horizontal 24hour definition,electronics,South,New Orleans,-6.0,140.31,0.2,-673.49,credit card,New,4.0
ORD002029,CUST00289,Barbara Bauer,cassandra44@example.org,2024-05-31,2024-06-10,PROD978,Synergized regional function,Books,East,New York,6.0,420.98,0.0,2525.88,Debit Card,Returning,3.0
ORD002030,CUST00637,Jo Marshall,kbell@example.com,2024-02-28,2024-03-11,PROD364,Streamlined exuding approach,Electronics,West,Los Angeles,3.0,586.56,0.0,1759.68,Debit Card,New,5.0
ORD002031,CUST00738,Christopher Lopez,alberthines@example.org,2023-08-16,2023-08-27,PROD255,Profound intermediate core,Electronics,Central,Nashville,8.0,535.98,0.0,4287.84,Credit Card,Returning,3.0
ORD002032,CUST00515,Abigail Rodriguez,ecasey@example.org,2023-02-09,2023-02-21,PROD425,Operative coherent analyzer,Home & Garden,Central,Nashville,4.0,355.03,0.0,1420.12,Apple Pay,VIP,
ORD002033,CUST00910,Cynthia Ramsey,michael07@example.net,2023-05-22,2023-05-31,PROD181,Inverse asymmetric database,Electronics,East,Washington DC,6.0,36.58,0.2,175.58,Apple Pay,New,5.0
ORD002034,CUST00220,Zachary Torres,matatim@example.org,2024-08-31,2024-09-01,PROD204,Up-sized cohesive projection,Home & Garden,South,Houston,-6.0,541.88,0.0,-3251.28,Credit Card,VIP,1.0
ORD002035,CUST00605,Ashley Butler,ronald59@example.com,2023-04-08,2023-04-18,PROD749,Future-proofed contextually-based parallelism,home & garden,West,Portland,,89.68,0.2,71.74,credit card,Returning,2.0
ORD002036,CUST00277,Stacey Lewis,hcurry@example.com,2024-12-16,2024-12-18,PROD160,Re-contextualized tangible functionalities,Sports,East,Philadelphia,,536.32,0.15,455.87,PAYPAL,Returning,
ORD002037,CUST00532,Travis Stephens,dawnallen@example.com,2023-11-24,2023-11-26,PROD954,Universal actuating archive,Clothing,North,Chicago,3.0,544.37,0.0,1633.11,PAYPAL,Returning,2.0
ORD002038,CUST00750,Karen Ross,vtaylor@example.com,2024-09-01,2024-09-10,PROD502,Quality-focused background model,Electronics,South,New Orleans,6.0,426.44,0.1,2302.78,credit card,Returning,3.0
ORD002039,CUST00440,Rebecca Lewis,cooleywayne@example.net,2024-12-07,2024-12-17,PROD655,Organic attitude-oriented info-mediaries,Electronics,North,Detroit,5.0,212.18,0.0,1060.9,,VIP,2.0
ORD002040,CUST01162,Michael Davis,frangel@example.org,2024-07-12,2024-07-18,PROD598,Profit-focused eco-centric success,Clothing,East,Boston,-4.0,546.04,0.15,-1856.54,,New,1.0
ORD002041,CUST00539,Kimberly Lopez,bmcclain@example.com,2024-07-14,2024-07-15,PROD796,Multi-channeled dynamic middleware,Electronics,West,Portland,7.0,431.69,0.05,2870.74,Debit Card,Returning,5.0
ORD002042,CUST00006,Danielle Long,wrightandrea@example.org,2024-08-17,2024-08-29,PROD108,Diverse leadingedge orchestration,home & garden,East,Philadelphia,6.0,517.82,0.0,3106.92,credit card,New,1.0
ORD002043,CUST00586,Ashley Hamilton,igomez@example.net,2023-08-06,2023-08-13,PROD686,Synergistic static encryption,Clothing,North,Milwaukee,3.0,539.81,0.0,1619.43,Debit Card,New,2.0
ORD002044,CUST00864,Dylan Barker,dennisjillian@example.net,2023-04-08,2023-04-10,PROD669,Networked even-keeled customer loyalty,Electronics,East,Philadelphia,1.0,344.93,0.15,293.19,,New,1.0
ORD002045,CUST00014,Anthony Campbell,lisa47@example.org,2023-04-01,2023-04-08,PROD872,Visionary zero-defect frame,Clothing,South,Houston,4.0,477.77,0.1,1719.97,,Returning,5.0
ORD002046,CUST00096,Alison Smith,jmcdonald@example.net,2024-08-02,2024-08-05,PROD108,Focused impactful flexibility,Electronics,West,Seattle,7.0,190.45,0.05,1266.49,Debit Card,Returning,3.0
ORD002047,CUST00259,Tim Moore,,2023-03-21,2023-03-26,PROD830,Exclusive leadingedge conglomeration,Home & Garden,Central,Denver,8.0,534.51,0.15,3634.67,Credit Card,New,4.0
ORD002048,CUST00255,Janice Lopez,jackgarcia@example.org,2024-10-24,2024-11-03,PROD544,Programmable demand-driven frame,Books,South,Houston,3.0,45.18,0.1,121.99,Credit Card,Returning,2.0
ORD002049,CUST00964,Julia Hall,paulvaldez@example.org,2023-12-07,2023-12-16,PROD868,Decentralized radical challenge,Home & Garden,Central,Kansas City,6.0,343.54,0.05,1958.18,PayPal,VIP,4.0
ORD002050,CUST00983,Wayne Ponce,littledenise@example.org,2023-03-10,2023-03-19,PROD154,Robust system-worthy conglomeration,home & garden,Central,Denver,3.0,307.57,0.1,830.44,,New,
ORD002051,CUST00262,Cassandra Rodriguez,garnerjames@example.net,2023-01-02,2023-01-03,PROD358,Down-sized zero-defect migration,Electronics,West,San Francisco,4.0,370.95,0.1,1335.42,PayPal,Returning,3.0
ORD002052,CUST01183,Emma Davis,lewiswayne@example.net,2024-06-21,,PROD113,Ameliorated eco-centric secured line,Electronics,South,Atlanta,7.0,584.49,0.0,4091.43,credit card,New,1.0
ORD002053,CUST00261,Dominic Watkins,adam51@example.com,2023-08-13,2023-08-16,PROD877,Ameliorated solution-oriented hardware,Electronics,East,Boston,8.0,301.33,0.2,1928.51,Credit Card,Returning,1.0
ORD002054,CUST00473,Bailey Floyd,irivera@example.net,2024-02-10,2024-02-14,PROD725,Future-proofed full-range project,Electronics,West,Seattle,1.0,209.94,0.2,167.95,Debit Card,Returning,
ORD002055,CUST00084,Teresa Williams,stonemichael@example.com,2024-09-04,2024-09-06,PROD904,Enhanced demand-driven circuit,Home & Garden,North,Detroit,,284.46,0.05,540.47,Debit Card,Returning,
ORD002056,CUST00416,Bradley Haynes,robert23@example.net,2023-03-10,,PROD477,Multi-tiered discrete extranet,Clothing,Central,Kansas City,-3.0,94.75,0.0,-284.25,Apple Pay,Returning,4.0
ORD002057,CUST00807,Robert Estes MD,walter67@example.com,2024-01-28,2024-02-01,PROD407,Adaptive upward-trending workforce,Sports,West,Los Angeles,3.0,55.05,0.1,148.63,Apple Pay,VIP,4.0
ORD002058,CUST00772,Devin Scott,james50@example.net,2024-09-11,2024-09-15,PROD954,Networked asynchronous strategy,Books,South,Miami,7.0,209.55,0.0,1466.85,PayPal,VIP,3.0
ORD002059,CUST00657,Charles Thomas,johnnewman@example.net,2024-11-12,2024-11-15,PROD140,Stand-alone upward-trending encryption,CLOTHING,South,New Orleans,6.0,564.8,0.1,3049.92,Apple Pay,VIP,5.0
ORD002060,CUST00174,Sarah Henson,djohnson@example.com,2024-09-29,2024-10-06,PROD924,Optional eco-centric monitoring,Electronics,Central,Dallas,4.0,435.99,0.2,1395.17,Debit Card,Returning,3.0
ORD002061,CUST00415,Joshua Sullivan,stevenpollard@example.com,2024-01-10,2024-01-21,PROD474,Customer-focused multi-tasking info-mediaries,Electronics,West,San Francisco,4.0,138.82,0.0,555.28,,Returning,1.0
ORD002062,CUST00551,Vanessa Campbell,garrisonthomas@example.com,2024-01-14,2024-01-22,PROD374,Profound 3rdgeneration toolset,Books,East,Philadelphia,7.0,550.1,0.1,3465.63,credit card,New,2.0
ORD002063,CUST01030,Benjamin Wyatt,tylergonzalez@example.com,2024-03-23,2024-03-29,PROD281,Digitized optimal project,Home & Garden,East,Boston,5.0,238.85,0.15,1015.11,PayPal,New,
